group,Date,KWH,Next_15_Days_Energy_Total,sunshine,global_radiation,max_temp,mean_temp,min_temp,pressure,cloud_cover_0.0,cloud_cover_1.0,cloud_cover_2.0,cloud_cover_3.0,cloud_cover_4.0,cloud_cover_5.0,cloud_cover_6.0,cloud_cover_7.0,cloud_cover_8.0,precipitation_0,precipitation_1,precipitation_2,precipitation_3,precipitation_4,snow_depth_0.0,snow_depth_1.0,Predictions
5,2013-03-27,1183.961,1011.0693333333334,198.0,116.0,5.2,2.1,-0.7,101180.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1059.6007]
54,2013-07-03,808.563,798.0156666666667,12.0,94.0,24.9,17.9,14.3,100890.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[793.65814]
19,2012-10-07,1130.858,1164.3256666666668,192.0,84.0,12.7,9.3,4.7,101790.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[1106.5249]
31,2013-05-20,672.676,641.6743333333333,0.0,79.0,15.3,14.1,10.9,101170.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[646.70306]
18,2013-05-06,1035.244,1003.1933333333332,732.0,284.0,22.6,16.4,10.8,102000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[1066.5394]
15,2014-02-01,831.066,781.5806666666667,336.0,65.0,10.2,5.6,2.0,99000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[898.90576]
19,2014-01-20,1117.222,1167.150666666667,234.0,46.0,8.7,4.9,0.6,100770.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1143.0732]
7,2013-10-02,753.838,829.4990000000003,126.0,77.0,19.2,18.0,14.0,101050.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[843.62976]
9,2012-10-05,1031.339,1032.8336666666669,66.0,60.0,15.3,13.2,10.5,100700.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,[1039.9296]
27,2014-01-04,1111.175,960.5286666666668,0.0,13.0,12.5,7.4,5.3,99360.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1109.3091]
35,2013-01-12,1263.544,1239.2623333333331,0.0,14.0,3.6,2.6,0.4,101290.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1258.4869]
15,2012-12-27,1018.628,1016.939,30.0,18.0,12.6,7.2,5.9,100560.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1025.8298]
29,2013-05-09,809.188,859.5626666666667,414.0,216.0,18.3,10.9,6.9,100830.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[901.66644]
4,2014-01-03,1018.252,910.1676666666666,174.0,34.0,9.5,8.6,6.5,99440.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,[936.1451]
12,2013-05-24,841.521,708.1823333333333,12.0,92.0,16.2,7.7,5.5,100970.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[735.15985]
20,2013-05-15,904.473,852.8483333333335,78.0,121.0,16.9,10.3,6.1,99450.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[862.28314]
8,2014-02-06,902.056,815.8426666666668,0.0,21.0,9.8,8.4,6.7,98980.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,[846.2399]
25,2013-01-25,1113.854,1039.0023333333334,0.0,17.0,10.7,1.6,-0.5,101440.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[1119.8914]
49,2013-05-10,810.348,848.6790000000002,0.0,75.0,14.1,14.0,9.6,101050.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[881.96893]
44,2013-01-08,1041.571,1240.0610000000004,42.0,21.0,9.2,9.5,7.4,102420.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1346.1042]
44,2013-09-12,816.486,814.829666666667,48.0,74.0,19.6,16.5,12.5,101930.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[853.1941]
25,2013-01-21,1172.079,1060.0303333333334,24.0,22.0,3.1,0.3,-1.5,99460.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,[1129.992]
26,2013-02-16,985.61,1012.1126666666668,30.0,35.0,10.4,6.9,3.5,102350.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1034.6912]
38,2013-04-07,1406.599,1203.4893333333332,456.0,187.0,11.2,4.6,-1.2,101970.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[1131.4633]
1,2012-11-29,1403.318,1365.7973333333332,318.0,50.0,4.9,4.0,1.5,101290.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1480.971]
2,2013-10-24,808.924,900.6673333333333,438.0,97.0,18.8,12.1,6.4,101330.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[942.0386]
52,2012-12-28,1201.856,1238.4853333333333,0.0,12.0,11.7,9.0,5.3,101660.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1224.624]
9,2012-10-16,986.607,1098.101,438.0,107.0,17.5,12.1,8.3,100090.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,[1154.7048]
45,2014-01-30,1217.753,1173.3176666666666,0.0,19.0,9.5,4.7,3.4,100180.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1194.7461]
45,2013-04-24,934.246,926.8533333333334,384.0,193.0,22.8,14.4,8.5,102380.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[963.5118]
45,2013-04-15,1052.071,1043.6903333333332,192.0,135.0,17.1,13.2,10.6,101690.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[1026.3289]
3,2012-10-19,1011.927,1137.1393333333333,0.0,28.0,14.1,12.4,11.2,100780.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[1185.6506]
17,2013-10-30,1033.497,1064.091,372.0,82.0,13.3,9.0,3.5,102010.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[1088.7588]
53,2012-11-27,1198.47,1427.077,0.0,15.0,7.2,7.7,6.8,100410.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1302.0265]
10,2012-11-13,1009.087,1132.2293333333334,60.0,32.0,14.2,11.4,7.3,102620.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1159.7706]
14,2013-07-02,675.803,678.3916666666668,0.0,80.0,21.5,14.8,11.6,101110.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[660.9277]
37,2013-02-05,1346.578,1252.206,294.0,65.0,6.0,4.0,1.7,100020.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[1333.1415]
18,2013-08-12,879.671,885.6473333333333,258.0,168.0,21.5,18.2,13.6,101710.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[915.1517]
4,2013-05-06,741.986,756.4936666666666,732.0,284.0,22.6,16.4,10.8,102000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[797.12604]
8,2012-10-07,808.5699999999999,871.1976666666668,192.0,84.0,12.7,9.3,4.7,101790.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[884.17474]
18,2013-01-16,1518.708,1309.073666666667,78.0,28.0,2.6,-1.2,-2.6,101340.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1368.5352]
53,2013-12-11,1119.694,1131.826666666667,144.0,30.0,11.2,3.1,0.7,102950.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[1206.7678]
5,2013-03-31,1158.702,981.2716666666666,245.99999999999997,132.0,6.9,1.8,-2.3,101460.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[987.05084]
5,2012-10-22,1095.689,1188.9536666666663,0.0,27.0,13.8,12.8,10.7,102020.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1274.7144]
24,2012-12-08,1152.129,1085.2126666666666,384.0,49.0,9.2,4.9,2.5,102350.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1150.5059]
19,2013-10-19,999.194,1024.845,30.0,41.0,17.4,15.6,12.6,100540.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[1080.9893]
18,2014-01-26,1350.891,1173.6049999999998,6.0,20.0,8.8,6.9,3.8,100210.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1246.2135]
7,2013-08-01,672.229,669.6943333333335,798.0,299.0,26.4,25.3,16.5,100920.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[668.9262]
3,2013-06-28,812.675,790.96,0.0,81.0,22.2,16.8,12.1,101980.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[781.4803]
1,2013-11-10,1123.118,1141.618333333333,474.0,79.0,13.1,7.3,4.4,101590.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,[1155.437]
22,2013-08-30,640.001,748.2449999999999,491.99999999999994,200.0,21.4,20.3,15.1,101970.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[759.5892]
16,2013-03-31,1272.523,1005.4986666666668,245.99999999999997,132.0,6.9,1.8,-2.3,101460.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1068.3943]
14,2014-01-09,838.09,833.4816666666667,198.0,38.0,10.9,8.7,8.3,100640.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[826.95337]
46,2013-03-24,1433.698,1115.2936666666665,0.0,49.0,1.5,0.7,0.0,101300.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1155.4099]
23,2013-12-11,895.251,929.1536666666668,144.0,30.0,11.2,3.1,0.7,102950.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[991.8874]
33,2013-04-04,1592.24,1027.5683333333334,0.0,56.0,8.5,2.2,0.6,101450.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1115.3268]
2,2013-11-16,1064.544,1014.1683333333332,324.0,60.0,9.7,5.2,0.3,103200.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[1065.1101]
16,2013-01-05,1235.708,1629.4526666666668,0.0,13.0,9.0,9.4,7.9,103530.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1551.7521]
48,2012-12-12,1153.056,1115.581,54.0,21.0,6.7,-1.9,-4.1,102060.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1113.5525]
55,2013-05-01,983.83,1018.0446666666668,612.0,253.0,17.6,10.2,3.8,102430.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1008.15356]
34,2013-06-14,949.366,993.871,306.0,206.0,18.3,14.4,9.1,101570.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[981.7924]
17,2012-11-23,1146.133,1238.658666666667,156.0,39.0,12.6,8.9,6.1,101160.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[1338.8737]
11,2013-07-11,674.889,698.5683333333333,750.0,307.0,25.9,17.6,11.8,102550.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[685.2623]
15,2013-05-05,712.408,730.0263333333332,144.0,139.0,22.0,12.7,6.7,102190.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[733.34216]
50,2013-07-18,757.998,747.0153333333334,834.0,320.0,29.3,24.0,18.4,102610.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[756.0386]
42,2012-11-03,1393.018,1217.793,306.0,69.0,8.9,6.3,2.2,99650.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,[1271.5521]
52,2013-01-11,1191.227,1343.482,138.0,33.0,4.8,4.1,0.7,101770.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1357.035]
6,2012-12-22,1104.835,1150.2616666666668,0.0,12.0,12.4,10.0,6.2,100510.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[1148.2854]
22,2013-10-19,768.181,884.0313333333332,30.0,41.0,17.4,15.6,12.6,100540.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[876.8]
41,2012-11-27,1000.317,1035.1360000000002,0.0,15.0,7.2,7.7,6.8,100410.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1131.6854]
46,2013-08-06,711.505,737.2526666666666,546.0,242.0,23.1,17.3,11.9,101580.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[710.91943]
38,2013-10-13,1282.518,1155.0363333333337,0.0,32.0,11.8,10.5,9.6,101070.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1141.3934]
52,2013-06-11,817.947,788.0939999999999,36.0,109.0,17.8,13.3,8.5,101360.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[790.6352]
51,2013-03-28,1187.377,1073.6636666666666,210.0,120.0,7.4,1.9,-1.5,101250.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1065.1813]
35,2012-10-07,1072.737,1035.9913333333332,192.0,84.0,12.7,9.3,4.7,101790.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[996.45795]
38,2013-11-11,1283.248,1364.0253333333333,0.0,19.0,12.8,7.4,1.6,102240.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1426.1974]
52,2013-05-10,803.837,863.8259999999999,0.0,75.0,14.1,14.0,9.6,101050.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[879.7968]
38,2013-08-16,906.998,900.6586666666667,144.0,132.0,20.9,20.2,16.8,101500.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[959.53864]
33,2013-01-15,1281.2292,1543.07,42.0,23.0,0.3,1.3,-0.1,100940.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[1421.8838]
30,2014-01-01,1032.365,961.2733333333334,0.0,13.0,11.1,8.5,5.6,99300.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,[974.6349]
40,2013-12-11,1148.241,1210.2570000000003,144.0,30.0,11.2,3.1,0.7,102950.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[1233.4153]
31,2012-10-27,893.505,943.232,372.0,85.0,9.7,5.6,2.1,101670.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[955.13]
24,2013-06-23,826.161,741.1743333333333,114.0,145.0,17.7,15.7,12.7,100990.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[752.9339]
17,2013-11-23,1126.587,1206.8363333333334,324.0,55.0,8.2,5.2,2.3,102440.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1168.4352]
54,2013-12-03,1416.652,1390.304,0.0,13.0,8.9,6.8,5.9,102970.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1469.3577]
9,2012-12-30,1155.67,1399.5276666666668,66.0,23.0,11.2,8.2,4.9,100990.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1419.9252]
55,2013-04-07,1100.206,1009.1103333333334,456.0,187.0,11.2,4.6,-1.2,101970.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[1017.5042]
34,2013-05-31,988.888,994.1453333333332,318.0,205.0,18.8,16.7,11.4,101830.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[961.6766]
45,2012-11-24,1317.121,1579.7273333333333,0.0,15.0,11.6,7.4,2.1,101000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,[1579.2007]
55,2012-10-28,1357.321,1257.205333333333,6.0,27.0,13.3,5.0,0.2,101550.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1280.4011]
53,2013-12-02,1059.506,1039.8010000000004,0.0,13.0,7.7,7.7,5.7,103400.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1144.7892]
48,2013-01-27,1157.389,1254.9520000000002,288.0,56.0,11.9,6.8,3.6,99780.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1244.1526]
45,2013-02-04,1416.295,1310.9693333333337,258.0,60.0,6.3,7.5,4.0,101240.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[1397.4723]
7,2013-03-16,1093.672,1132.7266666666667,72.0,72.0,7.5,7.9,6.3,99570.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1100.4823]
34,2013-04-03,1371.755,1096.8916666666669,144.0,110.0,3.7,2.8,-0.4,101760.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[1025.629]
2,2012-11-22,1012.406,1181.015,54.0,27.0,11.6,9.8,6.3,101100.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,[1261.268]
28,2013-10-03,752.627,866.1783333333332,54.0,59.0,22.0,16.3,13.3,100850.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[839.32336]
43,2013-05-26,817.157,825.0256666666668,858.0,328.0,18.2,12.9,6.0,101840.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[892.6392]
43,2013-02-13,1256.436,1199.9843333333336,0.0,24.0,12.1,4.7,0.5,102110.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1185.1741]
32,2013-08-24,855.192,857.6853333333333,0.0,61.0,24.7,18.0,17.2,101100.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[877.6128]
19,2013-12-07,1475.789,1199.2403333333334,0.0,13.0,12.0,6.2,3.0,102670.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1303.6775]
37,2013-04-18,1019.155,895.3966666666666,378.0,185.0,13.6,12.2,8.9,101360.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[955.3304]
54,2013-04-12,1468.741,1029.1693333333333,78.0,98.0,15.1,9.7,6.1,99790.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1101.8147]
3,2013-09-26,846.323,905.7436666666669,204.0,100.0,18.7,17.1,14.0,101660.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[924.70294]
34,2013-04-16,1110.233,1007.85,294.0,163.0,18.8,13.2,9.3,101550.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[1031.1814]
51,2013-09-14,776.753,796.759,0.0,49.0,16.2,11.7,9.2,101610.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[787.5763]
3,2013-09-13,835.735,863.3673333333332,6.0,55.0,14.2,16.9,14.2,101680.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[852.68146]
45,2013-05-22,978.436,879.1476666666666,108.0,135.0,11.7,12.4,9.7,101870.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[900.9185]
48,2012-09-30,914.808,923.026,96.0,71.0,17.3,12.1,6.1,101870.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[987.4037]
35,2013-05-21,922.477,797.866,66.0,118.0,15.0,13.9,12.4,101610.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[821.48145]
43,2013-08-27,766.807,893.4466666666668,510.0,208.0,24.7,17.8,11.9,101870.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[872.02405]
13,2013-12-10,809.26,939.7153333333332,54.0,21.0,5.5,4.9,0.1,103130.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[937.7586]
10,2012-11-23,1059.89,1206.156,156.0,39.0,12.6,8.9,6.1,101160.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[1241.599]
27,2013-10-26,954.502,1087.7733333333335,66.0,44.0,16.9,16.1,14.4,100420.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[1112.5875]
50,2013-09-04,738.399,847.7816666666668,750.0,229.0,29.5,21.1,13.7,102070.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[845.45654]
5,2013-04-17,905.987,859.2583333333333,168.0,131.0,15.4,13.8,8.7,101400.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[867.33154]
31,2014-01-16,700.225,797.1296666666666,156.0,37.0,9.2,9.0,7.4,99040.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,[840.3225]
41,2013-10-01,738.676,799.5686666666669,0.0,39.0,22.0,14.6,11.7,100890.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[857.64343]
8,2013-06-15,691.1659999999999,673.8526666666667,378.0,226.0,18.2,14.5,10.7,100870.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[688.81757]
6,2014-02-02,1101.966,1083.6153333333334,420.0,74.0,8.8,7.6,4.9,100530.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1094.6083]
27,2013-01-09,1157.276,1361.9596666666666,198.0,38.0,3.5,8.6,8.0,102130.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1315.5106]
30,2013-12-31,1043.264,970.9726666666668,0.0,13.0,11.4,8.0,5.1,100410.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[977.5697]
11,2013-01-20,1320.839,1157.7923333333335,0.0,16.0,2.0,-0.8,-1.4,99520.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,[1203.047]
39,2013-06-07,943.321,914.1333333333332,276.0,196.0,18.6,15.1,9.6,102310.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[930.52563]
47,2013-10-06,799.638,820.417,570.0,142.0,20.3,14.2,8.6,102570.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[826.41736]
12,2013-03-01,1090.471,1056.850666666667,0.0,35.0,5.7,4.8,2.4,102940.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1129.3558]
19,2013-06-11,892.736,895.7240000000002,36.0,109.0,17.8,13.3,8.5,101360.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[839.4834]
25,2013-05-04,806.255,799.6113333333332,354.0,197.0,18.7,12.5,7.7,101750.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[822.60443]
32,2013-07-23,866.097,788.8056666666666,294.0,193.0,27.7,25.2,20.7,101330.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[800.2766]
40,2014-01-10,1111.812,1129.4876666666669,234.0,41.0,9.2,6.6,2.3,101430.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[1143.5732]
10,2013-10-12,907.984,997.726,180.0,77.0,11.4,11.7,9.2,101820.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[927.1591]
16,2013-10-22,1020.767,1129.0600000000002,0.0,27.0,17.8,16.9,15.3,99710.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1149.2964]
36,2013-02-20,1135.413,1054.3816666666664,306.0,83.0,2.3,3.1,0.7,102310.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[1091.1864]
30,2012-11-28,1063.938,1113.299,6.0,17.0,6.5,6.5,5.8,101340.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1098.7626]
41,2013-07-20,725.671,682.2130000000002,174.0,159.0,27.5,20.6,16.5,102330.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[686.8995]
22,2013-01-11,1061.145,1161.9116666666666,138.0,33.0,4.8,4.1,0.7,101770.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1174.6553]
29,2012-11-21,1179.631,1295.926333333333,0.0,16.0,13.3,10.8,9.5,100760.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1323.8439]
55,2013-11-01,1063.343,1176.1533333333334,0.0,23.0,15.8,13.2,11.4,100890.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1172.376]
27,2012-11-17,1445.548,1589.4840000000002,6.0,20.0,9.9,9.3,6.0,100780.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1626.4883]
40,2013-03-14,1190.836,1232.419,360.0,131.0,9.4,2.2,-3.4,101570.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[1254.0376]
26,2012-10-17,867.583,926.5873333333334,372.0,98.0,17.0,12.7,7.8,99770.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[996.73706]
9,2013-09-23,806.74,821.0486666666669,72.0,72.0,22.2,15.8,12.9,102470.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[823.69824]
36,2013-04-05,1120.894,977.6,72.0,90.0,10.7,5.0,1.5,101580.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[936.3083]
31,2013-08-06,581.466,585.9203333333332,546.0,242.0,23.1,17.3,11.9,101580.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[629.8007]
46,2013-06-30,829.583,754.313,666.0,293.0,21.3,20.7,14.1,102160.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[810.2202]
31,2013-10-06,657.2090000000001,711.4719999999999,570.0,142.0,20.3,14.2,8.6,102570.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[736.83435]
26,2013-08-09,678.7860000000001,701.926,282.0,177.0,23.0,20.2,15.5,101900.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[721.67316]
23,2013-10-11,797.241,778.6463333333332,144.0,72.0,14.1,10.9,8.2,101780.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[789.07495]
3,2014-01-12,1388.459,1189.5283333333334,114.0,31.0,9.7,4.1,-1.8,101650.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1219.0823]
16,2013-01-12,1420.424,1480.1843333333336,0.0,14.0,3.6,2.6,0.4,101290.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1442.2256]
7,2013-01-20,1404.784,1122.6903333333337,0.0,16.0,2.0,-0.8,-1.4,99520.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,[1237.7855]
11,2013-03-13,1132.428,1101.665,360.0,129.0,7.8,3.8,-0.1,101090.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1169.281]
26,2013-04-18,820.55,786.4476666666668,378.0,185.0,13.6,12.2,8.9,101360.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[773.56714]
1,2012-10-13,1025.341,1182.031,245.99999999999997,85.0,12.9,9.6,5.6,100480.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1167.3805]
20,2012-12-07,1302.16,1125.2553333333333,258.0,40.0,7.3,2.6,-1.7,100230.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1205.6511]
13,2013-02-24,1004.451,892.1046666666667,0.0,29.0,4.3,1.5,0.1,102430.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[901.4236]
53,2013-02-27,1260.374,1305.2896666666668,198.0,75.0,9.1,4.3,2.0,103440.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1293.232]
27,2013-03-19,1153.087,1117.3706666666667,90.0,80.0,7.0,5.7,2.8,99760.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1223.2766]
23,2013-08-09,666.967,678.0043333333332,282.0,177.0,23.0,20.2,15.5,101900.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[705.8278]
52,2014-02-06,1051.834,920.264333333333,0.0,21.0,9.8,8.4,6.7,98980.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,[1006.6434]
