group,Date,KWH,Next_15_Days_Energy_Total,sunshine,global_radiation,max_temp,mean_temp,min_temp,pressure,cloud_cover_0.0,cloud_cover_1.0,cloud_cover_2.0,cloud_cover_3.0,cloud_cover_4.0,cloud_cover_5.0,cloud_cover_6.0,cloud_cover_7.0,cloud_cover_8.0,precipitation_0,precipitation_1,precipitation_2,precipitation_3,precipitation_4,snow_depth_0.0,snow_depth_1.0,Predictions
41,2012-12-10,1076.907,1077.0476666666668,306.0,43.0,2.6,4.1,2.3,102260.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[1068.6328]
5,2013-12-05,1014.717,985.574,24.0,18.0,8.8,5.1,-0.5,102400.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[961.4361]
23,2013-09-22,821.913,786.65,0.0,44.0,18.6,17.2,14.5,102790.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[799.0673]
6,2012-11-10,1116.829,1076.806,0.0,19.0,10.7,9.3,8.3,99780.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1123.5856]
43,2013-01-17,1387.48,1103.527,30.0,22.0,0.6,-1.2,-4.9,101740.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1148.647]
29,2014-01-21,1020.322,1041.4863333333335,102.0,33.0,10.7,4.9,1.0,101000.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[984.59625]
21,2012-12-25,1165.999,1042.1666666666667,18.0,16.0,10.6,8.2,7.0,99560.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1082.3018]
5,2013-03-27,1183.961,1011.0693333333334,198.0,116.0,5.2,2.1,-0.7,101180.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1039.3359]
42,2013-08-14,791.241,826.487,342.0,187.0,24.2,17.3,11.2,102280.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[809.39923]
27,2014-01-03,1090.465,1067.2263333333333,174.0,34.0,9.5,8.6,6.5,99440.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,[1087.4852]
23,2013-08-03,667.749,674.4423333333333,588.0,254.0,24.5,20.0,15.2,101520.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[723.74347]
42,2013-06-19,838.239,889.6906666666665,294.0,203.0,21.3,20.7,15.3,101470.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[877.92084]
1,2014-01-24,1061.453,1105.4,0.0,17.0,12.3,5.3,1.7,101390.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1091.072]
9,2013-06-15,878.787,818.3316666666668,378.0,226.0,18.2,14.5,10.7,100870.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[834.0008]
18,2014-02-01,1245.354,1238.276333333333,336.0,65.0,10.2,5.6,2.0,99000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[1188.2578]
27,2013-08-25,829.741,865.1053333333334,294.0,164.0,25.9,18.8,12.9,101330.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[898.679]
17,2013-04-12,1020.365,882.1060000000001,78.0,98.0,15.1,9.7,6.1,99790.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[897.09296]
36,2013-04-24,860.546,848.6259999999999,384.0,193.0,22.8,14.4,8.5,102380.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[867.92084]
2,2013-10-13,983.004,870.7736666666666,0.0,32.0,11.8,10.5,9.6,101070.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[907.34033]
10,2013-01-07,1034.923,1351.799,0.0,13.0,11.5,8.6,7.1,102680.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1289.1613]
42,2014-01-06,1075.311,1060.8646666666666,72.0,25.0,11.8,7.7,2.7,99450.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[1062.2142]
19,2013-09-25,841.362,947.7976666666668,138.0,87.0,20.2,17.2,12.5,101180.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[921.66]
39,2013-08-11,940.657,876.3966666666666,534.0,234.0,22.8,20.2,16.4,101810.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[948.1403]
44,2012-11-13,1028.532,1130.3730000000005,60.0,32.0,14.2,11.4,7.3,102620.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1138.7008]
9,2013-08-26,704.945,806.1540000000001,432.0,193.0,23.6,20.4,14.9,101840.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[794.6999]
26,2012-12-19,1026.124,1007.0036666666668,0.0,12.0,10.2,5.5,2.2,101650.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,[986.9988]
21,2013-09-28,811.547,858.9396666666668,42.0,59.0,19.1,16.0,11.8,100950.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[900.06635]
33,2013-12-07,1417.0,1374.850333333333,0.0,13.0,12.0,6.2,3.0,102670.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1385.969]
28,2012-12-07,1016.072,1016.1579999999998,258.0,40.0,7.3,2.6,-1.7,100230.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1012.856]
16,2013-03-11,1434.152,1435.825,0.0,41.0,5.0,0.2,-0.5,100760.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1399.2827]
5,2013-04-24,834.79,845.612,384.0,193.0,22.8,14.4,8.5,102380.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[849.59454]
44,2013-02-24,1273.81,1183.8723333333337,0.0,29.0,4.3,1.5,0.1,102430.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1185.7722]
5,2013-04-08,1003.426,957.2713333333332,252.0,143.0,9.7,7.7,4.1,100530.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[933.6001]
22,2014-01-21,951.75,896.7743333333333,102.0,33.0,10.7,4.9,1.0,101000.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[953.3377]
49,2012-11-07,1087.064,1070.949,252.0,60.0,13.1,7.4,3.8,102450.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1090.5604]
20,2013-07-05,663.63,670.005,714.0,302.0,28.1,19.2,12.0,102860.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[701.963]
24,2014-01-27,947.134,978.0319999999998,216.0,49.0,10.1,5.4,2.0,98990.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[966.766]
51,2013-06-02,865.109,799.4053333333335,696.0,297.0,19.3,13.5,8.2,102890.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[877.58966]
9,2013-10-29,905.399,1007.861,390.0,85.0,14.5,10.3,7.5,101060.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[979.538]
29,2013-07-27,754.196,745.8876666666666,348.0,205.0,24.9,21.8,14.7,100650.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,[755.69476]
11,2013-05-15,789.956,822.2993333333334,78.0,121.0,16.9,10.3,6.1,99450.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[777.336]
36,2013-08-18,865.743,857.2176666666668,252.0,161.0,23.5,19.9,15.8,100970.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[863.1499]
50,2013-07-02,826.786,768.275,0.0,80.0,21.5,14.8,11.6,101110.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[803.5697]
46,2012-10-26,955.906,1142.6139999999998,0.0,25.0,9.1,8.6,8.0,101280.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1040.3756]
12,2013-02-09,1152.563,1211.0220000000002,0.0,22.0,5.3,3.0,1.0,101890.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1222.1154]
20,2013-04-03,1112.037,841.9503333333333,144.0,110.0,3.7,2.8,-0.4,101760.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[896.2522]
29,2012-09-29,913.863,993.8943333333332,522.0,146.0,18.1,12.7,8.6,101830.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[998.3255]
3,2014-01-11,1196.201,1170.3390000000002,402.0,55.0,9.9,6.8,4.3,101860.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[1153.9991]
34,2013-02-12,1487.529,1455.179,0.0,24.0,8.9,1.6,0.9,101530.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1403.1882]
44,2013-01-20,1461.105,1131.3913333333337,0.0,16.0,2.0,-0.8,-1.4,99520.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,[1174.7317]
39,2013-11-08,1258.886,1384.1023333333333,12.0,25.0,8.2,8.3,5.1,100560.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,[1375.8754]
12,2013-03-18,1092.296,1080.4610000000002,0.0,45.0,8.6,3.4,-1.3,99110.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1064.5723]
12,2013-01-19,1255.426,1127.1613333333337,0.0,16.0,-0.2,-0.6,-2.1,99750.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,[1124.9686]
28,2013-04-27,837.722,834.8599999999998,348.0,188.0,12.1,7.2,2.9,101560.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[818.91504]
22,2013-04-10,907.077,749.8356666666665,186.0,128.0,13.4,7.0,2.8,100340.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,[771.93317]
54,2013-10-10,976.558,952.7696666666668,198.0,82.0,13.6,9.6,7.0,101890.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[930.0352]
53,2013-09-28,762.688,963.691666666667,42.0,59.0,19.1,16.0,11.8,100950.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[886.6827]
51,2014-01-27,980.687,963.6790000000002,216.0,49.0,10.1,5.4,2.0,98990.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[965.7684]
14,2013-06-19,656.28,654.2493333333334,294.0,203.0,21.3,20.7,15.3,101470.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[690.6824]
41,2013-02-25,1151.245,1138.5666666666668,0.0,30.0,5.0,2.6,0.9,102740.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1126.9498]
41,2013-04-02,1097.96,813.7223333333335,732.0,229.0,6.0,4.1,-0.4,101510.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[922.802]
15,2012-11-03,1001.391,992.793,306.0,69.0,8.9,6.3,2.2,99650.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,[991.63336]
12,2013-04-04,1075.08,871.9293333333335,0.0,56.0,8.5,2.2,0.6,101450.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[868.61774]
3,2013-11-13,1029.465,1084.1629999999998,396.0,69.0,9.7,6.1,1.3,103210.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,[1072.2783]
3,2013-04-29,941.839,937.741,456.0,216.0,14.7,11.2,7.5,101700.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[951.56165]
31,2014-01-04,876.944,741.8833333333332,0.0,13.0,12.5,7.4,5.3,99360.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[805.3333]
32,2013-08-20,793.936,851.3663333333334,636.0,243.0,27.5,18.4,11.8,102740.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[851.66547]
54,2013-08-29,712.787,891.4886666666667,486.0,200.0,25.4,19.5,14.2,102180.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[848.6034]
37,2014-01-01,1417.183,1278.1046666666666,0.0,13.0,11.1,8.5,5.6,99300.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,[1228.4529]
52,2013-01-11,1191.227,1343.482,138.0,33.0,4.8,4.1,0.7,101770.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1347.131]
12,2014-01-06,1024.249,877.4563333333335,72.0,25.0,11.8,7.7,2.7,99450.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[1006.47034]
46,2013-11-25,1111.499,1164.5733333333335,66.0,28.0,8.2,5.8,4.0,103780.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1141.8005]
42,2013-09-21,942.151,942.5636666666666,0.0,44.0,19.8,14.4,9.8,102450.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[948.3261]
24,2013-04-12,886.3149999999999,793.8136666666666,78.0,98.0,15.1,9.7,6.1,99790.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[827.86237]
25,2014-01-18,903.999,945.1963333333332,54.0,26.0,8.6,8.4,6.1,99140.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[944.97485]
2,2013-02-15,1109.02,1094.4083333333335,245.99999999999997,69.0,10.2,6.2,1.7,101990.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1145.0127]
38,2013-08-27,915.652,1047.966,510.0,208.0,24.7,17.8,11.9,101870.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1041.2461]
37,2013-03-31,1445.302,1098.825,245.99999999999997,132.0,6.9,1.8,-2.3,101460.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1134.8013]
38,2013-08-02,983.148,925.6716666666666,300.0,188.0,24.7,21.8,17.2,100880.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,[965.6213]
42,2013-12-30,1121.189,1138.5866666666664,102.0,27.0,10.9,6.4,2.2,101070.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[1118.3225]
35,2013-06-14,798.512,829.3299999999999,306.0,206.0,18.3,14.4,9.1,101570.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[817.8117]
40,2013-04-26,919.104,926.624,258.0,164.0,11.4,10.0,6.6,101540.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[944.12177]
4,2013-01-26,1239.602,1275.468,245.99999999999997,52.0,10.0,5.9,1.0,100640.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[1282.5325]
2,2012-10-26,1034.158,1090.769,0.0,25.0,9.1,8.6,8.0,101280.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1101.1521]
9,2013-12-18,1057.524,1107.7193333333337,66.0,22.0,9.0,7.9,4.9,100770.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1106.2961]
49,2013-02-25,1381.859,1374.2603333333336,0.0,30.0,5.0,2.6,0.9,102740.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1350.7844]
53,2013-08-11,747.234,761.1033333333335,534.0,234.0,22.8,20.2,16.4,101810.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[735.506]
17,2013-03-03,1366.389,1185.5683333333334,144.0,76.0,9.7,3.0,-2.8,102360.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1217.4224]
52,2013-10-30,913.373,945.1153333333332,372.0,82.0,13.3,9.0,3.5,102010.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[962.4876]
26,2012-10-16,875.308,936.2963333333332,438.0,107.0,17.5,12.1,8.3,100090.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,[979.0302]
39,2014-01-08,1206.842,1211.9969999999996,54.0,23.0,9.1,9.4,6.7,101190.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[1208.0802]
52,2013-11-26,1063.117,1040.0059999999996,330.0,53.0,10.9,4.4,0.6,103890.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[1043.9323]
54,2013-04-03,1044.5048000000002,1145.5853333333332,144.0,110.0,3.7,2.8,-0.4,101760.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[892.94037]
26,2012-10-25,890.583,953.9243333333334,0.0,25.0,9.1,13.1,12.9,101650.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1011.97186]
34,2013-08-04,962.581,978.4386666666666,366.0,203.0,23.8,19.4,14.3,101890.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[992.2679]
28,2013-07-07,727.478,726.4909999999996,828.0,325.0,27.7,23.0,16.5,103160.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[745.03894]
52,2013-02-10,1344.915,1359.395,0.0,23.0,2.0,4.0,2.7,99930.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,[1321.8383]
36,2013-05-19,936.074,870.232,192.0,162.0,17.3,13.7,8.6,101140.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[838.97955]
1,2013-12-02,1101.789,1152.564,0.0,13.0,7.7,7.7,5.7,103400.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1091.2893]
4,2013-05-28,791.358,754.9766666666666,0.0,81.0,13.2,10.8,9.6,100050.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,[770.99896]
52,2013-08-16,664.241,694.2309999999999,144.0,132.0,20.9,20.2,16.8,101500.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[705.49066]
37,2013-03-16,1301.207,1468.3549999999998,72.0,72.0,7.5,7.9,6.3,99570.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1287.6687]
8,2014-01-10,825.523,867.5356666666667,234.0,41.0,9.2,6.6,2.3,101430.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[853.4116]
6,2012-10-08,954.679,977.6343333333334,0.0,34.0,14.3,9.9,7.0,101300.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[1015.5229]
4,2013-12-28,956.743,977.9843333333332,270.0,40.0,10.5,6.3,3.7,99750.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[950.34595]
52,2013-04-04,1274.267,943.68,0.0,56.0,8.5,2.2,0.6,101450.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[966.0361]
15,2013-03-19,937.402,943.3703333333332,90.0,80.0,7.0,5.7,2.8,99760.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[960.9764]
25,2013-07-25,694.489,666.8429999999998,390.0,217.0,26.8,21.6,16.3,101280.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[681.70013]
9,2012-12-03,1236.638,1297.4250000000002,12.0,16.0,8.1,5.2,-0.4,100750.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1234.6423]
25,2013-07-01,688.925,697.2073333333332,491.99999999999994,253.0,17.9,17.4,13.4,101700.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[699.61884]
12,2012-11-14,916.248,1041.198,312.0,60.0,10.1,12.0,9.7,102640.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[1014.0302]
53,2013-08-02,685.502,688.0403333333335,300.0,188.0,24.7,21.8,17.2,100880.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,[706.0564]
36,2013-01-10,1282.926,1307.037,0.0,14.0,7.4,1.4,-0.7,101600.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1350.0884]
49,2013-05-08,794.633,828.8710000000002,66.0,112.0,14.9,15.0,12.0,100720.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[841.1778]
25,2013-07-22,694.758,692.6039999999998,654.0,279.0,29.6,25.4,17.2,101580.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[701.2282]
49,2013-02-04,1140.698,1217.861,258.0,60.0,6.3,7.5,4.0,101240.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[1149.4587]
18,2014-02-02,1234.862,1205.1056666666664,420.0,74.0,8.8,7.6,4.9,100530.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1181.0374]
46,2013-08-19,730.696,773.369,534.0,224.0,24.9,17.6,11.7,102010.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[777.7369]
18,2012-12-07,1390.238,1438.585,258.0,40.0,7.3,2.6,-1.7,100230.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1313.4828]
21,2013-09-22,838.139,779.3503333333334,0.0,44.0,18.6,17.2,14.5,102790.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[804.4587]
54,2013-11-21,1493.314,1448.1096666666665,126.0,37.0,8.2,5.8,3.3,100450.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1441.3992]
24,2013-09-04,710.859,807.3529999999997,750.0,229.0,29.5,21.1,13.7,102070.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[819.81464]
42,2013-08-28,825.496,986.9956666666666,552.0,215.0,24.7,18.5,12.2,102230.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[943.03754]
21,2013-12-29,954.349,925.7813333333334,378.0,48.0,10.5,5.1,-0.3,101490.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[996.54865]
17,2012-11-11,1221.57,1212.795,480.0,77.0,12.7,6.0,1.3,101170.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[1175.5305]
38,2013-08-13,911.36,925.2243333333332,258.0,167.0,23.4,15.9,10.3,102190.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[947.216]
23,2013-10-27,875.483,911.163,294.0,77.0,15.2,14.0,11.0,99650.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,[948.93854]
15,2013-08-06,671.033,664.2086666666668,546.0,242.0,23.1,17.3,11.9,101580.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[693.08246]
39,2013-02-15,1388.65,1348.6246666666668,245.99999999999997,69.0,10.2,6.2,1.7,101990.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1371.2776]
25,2013-01-17,1076.491,958.5296666666668,30.0,22.0,0.6,-1.2,-4.9,101740.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[989.8803]
24,2013-07-21,728.888,718.4583333333331,450.0,234.0,33.5,22.2,16.9,101950.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[749.23926]
26,2013-09-18,733.827,744.8383333333336,245.99999999999997,118.0,17.5,13.5,10.7,100430.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[750.9675]
10,2012-10-27,1152.053,1120.2326666666668,372.0,85.0,9.7,5.6,2.1,101670.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[1169.3618]
45,2012-12-20,1470.025,1288.834,0.0,12.0,10.0,7.6,5.0,100220.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1378.7666]
35,2013-01-17,1242.32,1145.8983333333333,30.0,22.0,0.6,-1.2,-4.9,101740.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1085.762]
32,2012-11-18,1187.976,1417.7233333333334,420.0,66.0,12.8,5.6,1.2,101470.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,[1352.4833]
8,2013-11-26,888.134,874.1186666666667,330.0,53.0,10.9,4.4,0.6,103890.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[927.89777]
17,2012-11-25,1208.846,1286.9083333333335,210.0,43.0,9.3,8.5,5.4,100170.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1324.2726]
35,2013-05-10,847.9730000000001,911.8143333333334,0.0,75.0,14.1,14.0,9.6,101050.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[920.87946]
10,2013-10-28,995.642,1025.2346666666667,234.0,68.0,13.1,13.3,11.3,99250.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1114.5272]
9,2013-07-10,751.367,767.1960000000003,768.0,311.0,23.4,19.1,13.6,102560.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[790.92865]
9,2013-05-30,850.985,832.8816666666668,6.0,89.0,21.9,12.8,10.4,101100.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[844.40314]
54,2013-10-13,1164.279,1026.394,0.0,32.0,11.8,10.5,9.6,101070.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1055.0557]
42,2013-08-13,804.226,843.6433333333331,258.0,167.0,23.4,15.9,10.3,102190.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[831.6154]
31,2013-01-26,849.011,925.8913333333334,245.99999999999997,52.0,10.0,5.9,1.0,100640.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[912.4454]
8,2013-09-27,782.285,794.1106666666668,420.0,136.0,20.2,14.6,10.4,101610.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[866.0177]
38,2013-08-21,921.999,916.3643333333332,678.0,249.0,23.9,20.1,12.7,102370.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,[1012.51733]
55,2013-02-15,1229.885,1319.745,245.99999999999997,69.0,10.2,6.2,1.7,101990.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1236.9563]
27,2013-01-09,1157.276,1361.9596666666666,198.0,38.0,3.5,8.6,8.0,102130.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1326.2314]
23,2012-11-17,1026.267,1172.058,6.0,20.0,9.9,9.3,6.0,100780.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1126.4786]
37,2013-01-06,1420.261,1548.326,0.0,13.0,10.0,7.3,5.5,103230.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1606.7994]
44,2013-10-25,836.122,1037.016666666667,120.0,54.0,17.7,15.4,11.9,100500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[969.9004]
16,2014-01-14,1218.537,1325.9436666666668,342.0,52.0,11.3,5.4,0.5,100440.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[1245.8489]
49,2014-01-02,988.214,983.603,312.0,45.0,10.7,8.6,6.1,99330.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[983.69666]
46,2012-12-12,1354.724,1144.7133333333334,54.0,21.0,6.7,-1.9,-4.1,102060.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1202.7214]
44,2013-08-28,769.033,853.7563333333337,552.0,215.0,24.7,18.5,12.2,102230.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[871.62555]
12,2014-01-07,1037.507,970.5766666666668,84.0,26.0,12.0,10.5,9.1,100300.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[1013.75385]
30,2013-05-16,806.213,802.0016666666667,516.0,246.0,12.6,10.2,3.4,99980.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,[807.5242]
37,2012-10-30,1105.859,1207.7186666666666,336.0,77.0,13.2,7.8,4.5,100460.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1153.2181]
53,2013-07-28,748.764,715.0233333333335,468.0,233.0,24.7,19.8,14.7,100680.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[718.0345]
